doc_id,source_filename,year,epoch,route,extract_status,structured_status,embedding_status,metrics_status,processed_present,structured_present,embedding_present,upstream_complete
jae_fe080f019819,2016_Evaluating-Extension-Based-Leadership-Development-Programs-in-the-Southern-United-States.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e40372690aa4,2016_Examining-Undergraduate-Student-Attitude-towards-Interdisciplinary-Education.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c30532cb8ad3,2016_Expectation-Congruency-and-Psychosocial-Support-in-Formal-Agriculture-Teacher-Mentoring-Relationships.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d5f9517320d8,2016_Exploring-Agricultural-Communications-Students-Perceptions-of-Communication-Apprehension-and-Writing-Apprehension-in-the-Classroom.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_f1f83ee20598,2016_Exploring-the-Relationship-between-Critical-Thinking-Style-and-Water-Conservation-Behavior-Implications-for-Extension.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_69bf4760a721,2016_Exploring-the-Role-of-Agriculture-Teachers-in-Core-Academic-Integration.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d5352164fe6f,2016_Extension-Agents-Perceptions-of-a-Blended-Approach-to-Onboarding.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_7c7f302f3e95,2016_Globalizing-the-Undergraduate-Experience-in-Agricultural-Leadership-Education-Extension-and-Communication.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_432ef42fe36e,2016_Identification-of-the-Competencies-Needed-to-Apply-Social-Marketing-to-Extension-Programming-Results-of-a-Delphi-Study.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_15e48d46cc66,2016_Identifying-Student-Cultural-Awareness-and-Perceptions-of-Different-Cultures.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a9bf8ab36dd5,2016_Impacts-of-an-Agricultural-Leadership-Extension-Program-for-County-Officials.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9a14609774d2,2016_Influence-of-Knowledge-of-Content-and-Students-on-Beginning-Agriculture-Teachers-Approaches-to-Teaching-Content.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_43720f69310b,2016_Informing-Extension-Program-Development-Through-Audience-Segmentation-Targeting-High-Water-Users.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_959c02f5b0a6,2016_Knowledge-Skills-or-Attitudes-Beliefs-The-Contexts-of-Agricultural-Literacy-in-Upper-Elementary-Science-Curricula.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6f88f2bc1c52,2016_Leadership-Programming-Exploring-a-Path-to-Faculty-Engagement-in-Transformational-Leadership.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_970bd0e7215e,2016_Part-of-What-We-Do-Teacher-Perceptions-of-STEM-Integration.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_bd11a684e58b,2016_Saving-Citrus-Does-the-Next-Generation-see-GM-Science-as-a-Solution-.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c43ec4827c65,2016_Student-Perceptions-Concerning-their-Experience-in-a-Flipped-Undergraduate-Capstone-Course.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_74ce52b39ef6,2016_Student-Teacher-Activities-Are-They-Relevant-The-University-Supervisor-s-Perspective.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6ef2fadca74d,2016_Student-Teacher-Dialogue-in-an-Electronic-Community-of-Practice-Cognition-Level-Related-to-the-INTASC-Standards.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1f547efa0d5b,2016_Student-to-Student-Interaction-in-Distance-Education-Classes-What-Do-Graduate-Students-Want-.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_49cbb0d8251b,2016_Students-Motivations-Value-and-Decision-to-Participate-in-Service-Learning-at-the-National-FFA-Days-of-Service.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_59aad0575d48,2016_Supervised-Agricultural-Experience-Programs-An-Examination-of-the-Development-and-Implementation-of-Urban-Programs.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_992b6e93c6c9,2016_Supervisor-Involvement-and-Professional-Development-Needs-Associated-with-SAE-Programming-and-Safety.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_04df765acda1,2016_Synthesis-of-Contemporary-SAE-Research-1994-2014.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_35a725625382,2016_Teacher-perceived-Adequacy-of-Tools-and-Equipment-Available-to-Teach-Agricultural-Mechanics.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b481922a245e,2016_Teaching-STEM-through-Horticulture-Implementing-an-Edible-Plant-Curriculum-at-a-STEM-centric-Elementary-School.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6fac9393772c,2016_The-American-Association-for-Agricultural-Education-Our-Powerful-Professional-Organization-Made-up-of-Remarkable-Faculty-Members.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a274d98d6575,2016_The-Benefits-of-FFA-Membership-as-Part-of-Agricultural-Education.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_f081f8429da8,2016_The-CROPS-Curriculum-Experiment-Evaluating-the-Farm-Safety-Knowledge-Gained-Among-Secondary-Appalachia-Youth.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9db665d7544b,2016_The-Chasm-Between-Beliefs-and-Practice-A-Case-Study-of-the-Epistemological-Positions-of-Pre-Service-Agricultural-Education-Teachers.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_33bac72c2c4e,2016_The-Effects-of-Kolb-s-Experiential-Learning-Model-on-Successful-Intelligence-in-Secondary-Agriculture-Students.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ab1d09a4911f,2016_The-Impacts-of-a-School-Garden-Program-on-Urban-Middle-School-Youth.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_bfb9e0558e88,2016_The-Importance-of-Source-A-Mixed-Methods-Analysis-of-Undergraduate-Students-Attitudes-Toward-Genetically-Modified-Food.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5b8f16a62606,2016_The-Meaning-and-Relevancy-of-Innovation-and-Entrepreneurship-An-Exploration-of-Agriculture-Teacher-Preparation-and-Perspectives.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2c5b6e023d93,2016_Undergraduate-Student-Course-Engagement-and-the-Influence-of-Student-Contextual-and-Teacher-Variables.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_cf96b2803363,2016_Using-Perceived-Differences-in-Views-of-Agricultural-Water-Use-to-Inform-Practice.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d3b132490e5e,2016_Using-the-Tuning-Protocol-to-Generate-Peer-Feedback-During-Student-Teaching-Lesson-Plan-Development.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5f9afa37f920,2016_Variability-Versus-Continuity-Student-Teachers-Perceptions-of-Two-University-Supervision-Formats.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_56163acb23e0,2016_Ways-of-Knowing-Sharing-and-Translating-Agricultural-Knowledge-and-Perspectives-Alternative-Epistemologies-across-Non-formal-and-Informal-Settings.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8f72af99f9dd,2016_Why-Agriculture-Teachers-Leave-A-National-Examination-of-Turnover-Intentions-and-Work-Family-Conflict.pdf,2016,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3662f09a90ea,2017_58.2.7.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5cf8f7da89cc,2017_A-Comparative-Analysis-of-College-Readiness-Assessment-Results-of-Illinois-High-School-Agriculture-Students.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_f9505e3a9dce,2017_A-Content-Analysis-of-the-2016-National-Teach-Ag-Day-s-Facebook-Posts.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3a5e34524bcd,2017_A-Multidimensional-Needs-Assessment-of-Social-Emotional-Learning-Skill-Areas.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e30290ff9fa8,2017_A-National-Study-of-Work-Characterisitcs-and-Work-Family-Conflict-among-Secondary-Agricultural-Educators.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3b9b2782cdd6,2017_A-Profile-of-Agricultural-Education-Teachers-with-Exemplary-Rural-Agricultural-Entrepreneurship-Education-Programs.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_be666b31bf38,2017_A-Quasi-Experimental-Examination-Cognitive-Sequencing-of-Instruction-Using-Experiential-Learning-Theory-for-STEM-Concepts-in-Agricultural-Education.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0d20d7258494,2017_Advisory-Councils-in-Tennessee-School-Based-Agricultural-Education-Programs.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_77ba091beeaf,2017_Agriculture-Teacher-Awareness-and-Application-of-Self-Regulation-Strategies.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b6f5380fc813,2017_An-Exploration-of-How-Attire-Shapes-High-School-Students-Perceptions-of-Agriculture-Teachers.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9d81343a566c,2017_An-Exploration-of-Relationships-between-Teaching-Practices-in-Secondary-Agricultural-Education-Programs-and-Student-Engagement.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a87b0a7723e6,2017_An-Investigation-of-Factors-that-Influence-the-Hypothesis-Generation-Ability-of-Students-in-School-Based-Agricultural-Education-Programs-when-Troubleshooting-Small-Gasline-Engines.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_7324c87670f5,2017_Analyzing-Relationship-between-Four-Teacher-Competence-Areas-and-Commitment-to-Teaching.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_803ce31fdb3b,2017_Assessing-Tennessee-Livestock-Producers-Awareness-Attitudes-and-Perceptions-of-Right-of-Way-Hay-Harvesting.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_95dff3ea6fa3,2017_Building-Extension-Partnerships-with-Government-to-Further-Water-Conservation-Efforts.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2eee8eb77909,2017_Capital-A-Capital-E-Ripples-in-the-Agricultural-Education-Pool.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5ee66f6901ed,2017_Characteristics-of-Enthusiastic-and-Growing-School-Based-Agricultural-Education-Teachers-A-Delphi-Approach.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9b4e60829c06,2017_Concerns-of-Female-Preservice-Teachers-in-Teaching-and-Supervising-the-Agricultural-Mechanics-Laboratory.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_61b69b7cbb83,2017_Connecting-Problem-solving-Style-to-Peer-Evaluations-of-Performance-in-Secondary-Cooperative-Learning-Projects.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9a4a9a17b52e,2017_Conversing-about-Citrus-Greening-Extension-s-Role-in-Educating-about-Genetic-Modification-Science-as-a-Solution.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d4c19be19866,2017_Describing-Parents-Perceptions-Valuation-and-Support-of-Study-Abroad-Programs-at-Three-Southern-Land-Grant-Universities.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9ffa04850938,2017_Determining-Change-in-Students-Writing-Apprehension-Scores-in-a-Writing-Intensive-Course-A-Pre-Test-Post-Test-Design.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_dc0ff7994ece,2017_Developing-Self-Efficacy-Exploring-Preservice-Coursework-Teaching-and-Professional-Development-Experiences.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a904c704037d,2017_Discovering-Quality-in-Teacher-Education-Perceptions-Concerning-What-Makes-and-Effective-Cooperating-Teacher.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5a2e9f2fce86,2017_Effects-of-the-Order-of-Abstraction-and-Type-of-Reflection-on-Content-Knowledge-when-Teaching-Experientially-in-a-High-School-Classroom.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c9513ac30d8e,2017_Encouraging-Engagement-in-Water-Conservation-Can-Trust-from-Extension-Create-Change-.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3818a0277c0f,2017_Enhancing-Extension-Programs-by-Discussion-Water-Conservation-Technology-Adoption-with-Growers.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_282f9f17cd66,2017_Enhancing-Student-Teacher-Supervision-Through-Hybridization-Adding-e-Supervision-to-the-Mix.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_90fcf4cda414,2017_Evaluation-of-an-Annual-Community-Focused-Agricultural-Literacy-Event.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_74c01259a0c7,2017_Examining-Thought-Proceses-to-Understand-the-Impact-of-Water-Conservation-Messages-on-Attitude.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d1ddd333e65f,2017_Examining-the-Relationship-Between-the-Perceived-Adequacy-of-Tools-and-Equipmentand-Perceived-Competency-to-Teach-Agricultural-Mechanics.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8ac920d165f0,2017_Experiences-of-Agricultural-Education-Preservice-Teachers-Engaging-in-Critical-Friendships.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_56183549791c,2017_Exploring-Elementary-Students-Scientific-Knolwedge-of-Agriculture-Using-Evidence-Centered-Design.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_fb9264f8237d,2017_Exploring-How-Pedagogical-Strategies-Change-Student-Perceptions-of-Writing-Apprehension.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ce1df55ba21f,2017_Exploring-Relationships-between-Personal-Variables-Programmatic-Variables-and-Self-Efficacy-in-School-Based-Agricultural-Education.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_bd7341c48290,2017_Facilities-in-School-Based-Agricultural-Education-SBAE-A-Historical-Inquiry.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6b92c02ea119,2017_Fctors-that-Influence-Engagement-in-Home-Food-Production-Perceptions-of-Citizens-of-Trinidad.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_76a74d870a28,2017_Graduate-STEM-Based-Agriculture-Education-and-Women-Agriculturalists-An-Agency-Perspective.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_37935dc926d2,2017_How-the-Quantity-of-Agricultural-Mechanics-Training-Received-at-the-Secondary-Level-Impact-Teacher-Perceived-Importance-of-Agricultural-Mechanics.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_57f7bc3a4709,2017_Identifying-International-Agricultural-Concepts-for-Secondary-Agricultural-Education-Curriculum.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d33e132d70a8,2017_Identifying-the-Needs-of-Opinion-Leaders-to-Encourage-Widespread-Adoption-of-Water-Conservation-and-Protection.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_952a8da99bde,2017_Impacts-of-Personal-Experience-Informing-Water-Conservation-Extension-Education.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_df494061bcee,2017_Instructors-Use-of-the-Principles-of-Teaching-and-Learning-During-College-Class-Sessions.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1e52becc2604,2017_Leadership-Learning-Opportunities-in-Agriculture-Food-and-Natural-Resources-Education-The-Role-of-the-Teacher.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5a706391b2a6,2017_Long-term-Impacts-of-a-Faculty-Development-Program-for-the-Internationalization-of-Curriculum-in-Higher-Education.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_52d21ff4f0de,2017_Millenial-and-Non-millenial-Agriculture-Teachers-Current-and-Ideal-Emphasis-on-the-Three-Components-of-the-Agricultural-Education-Program.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a5295fbce78e,2017_Online-Certificate-Program-Moves-Participants-to-Advanced-Stages-of-Concern-for-Social-Marketing.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2810e9dd88d3,2017_Perceptions-of-Agricultural-Leadership-Academic-Programs-of-1862-Land-Grant-Universities.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_511d7c5ffefa,2017_Power-of-Statistical-Tests-Used-to-Address-Nonresponse-Error-in-the-Journal-of-Agricultural-Education.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1d7918cab0b3,2017_Preliminary-Development-of-an-Attrition-Risk-Assessment-Instrument-for-Secondary-Agricultural-Educators.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9fd5580ba9a9,2017_Previous-Experience-Not-Required-Contextualizing-the-Choice-to-Teach-School-Based-Agricultural-Education.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0e73434a813d,2017_Professional-Development-Needs-of-Mid-Career-Agriculture-Teachers.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_57f941505ee5,2017_Role-of-the-Agricultural-Industry-and-Judging-Events-in-Formation-of-the-Future-Farmers-of-America.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_152afe697fbc,2017_School-Culture-s-Influence-on-Beginning-Agriculture-Teachers-Job-Satisfaction-and-Teacher-Self-Efficacy.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_31d3ec1cc7bf,2017_Seeing-What-They-See-A-Photovoice-Analysis-of-Exploratory-Early-Field-Experiences.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5c590c6c8fef,2017_Shaping-Pedagogical-Content-Knowledge-for-Experienced-Agriculture-Teachers-in-the-Plant-Sciences-A-Grounded-Theory.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_f694d8aa6ea8,2017_Skills-Students-Need-in-the-Real-World-Competencies-Desired-by-Agricultural-and-Natural-Resources-Industry-Leaders.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_31c4c3a7cf11,2017_State-Wide-Self-Assessment-of-General-Program-Standards-for-Agricultural-Education.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_867620ebba28,2017_Students-Perceptions-of-School-Based-Agricultural-Education-Through-an-Initial-Early-Field-Experience.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d978aec953bd,2017_Supervised-Agricultural-Experience-Instruction-in-Agricultural-Teacher-Education-Programs-A-National-Descriptive-Study.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_38d6981d084d,2017_Teachers-Beliefs-about-the-Purpose-of-Agricultural-Education-and-its-Influence-on-their-Pedagogical-Content-Knowledge.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9ac44becb357,2017_Teaching-with-Animals-The-Role-of-Animal-Ambassadors-in-Improving-Presenter-Communication-Skills.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_14442287ba97,2017_The-Black-Swans-of-Agricultural-Education-A-Glimpse-into-theLived-Experiencesthat-Shapte-Urban-Agricultural-Educators-Meaning-in-Work.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_75347832b2a6,2017_The-Conflicts-of-Agriculture-Exploring-the-Agricultural-Ideologies-of-University-Agricultural-Education-Students.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ca004eaf51fb,2017_The-Effect-of-Social-Media-on-University-Students-Perceptions-of-the-Beef-Industry.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d68364e827e1,2017_The-Effects-of-an-Experiential-Approach-to-Learning-on-Student-Motivation.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a777f1ebd949,2017_The-Mentoring-Experience-Leadership-Development-Program-Perspectives.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_14152a53af8e,2017_The-Politics-of-Extension-Water-Programming-Determining-if-Affiliation-Impacts-Participation.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4e58d3861d88,2017_The-Role-of-Teachers-in-Facilitating-Mathematics-Learning-Opprtunities-in-Agriculture-Food-and-Natural-Resources.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d1d7f839149a,2017_Towards-Developing-an-Industry-Validated-Food-Technology-Curriculum-in-Afghanistan.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9a97607b371a,2017_U-S-Adults-with-Agricultural-Experience-Report-More-Genetic-Engineering-Familiarity-than-Those-Without.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e6faa74c6623,2017_Undergraduate-Knowledge-Legitimation-Strategies-Metacognition-and-Epistemological-Development.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_289dd9ab6356,2017_Using-Audience-Segmentation-to-Tailor-Residential-Irrigation-Water-Conservation-Programs.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3aa9e40a617b,2017_Using-Critical-Thinking-Styles-of-Opinion-Leaders-to-Drive-Extension-Communication.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9cbd66f68115,2017_Using-Epistemological-Positions-and-Orientations-to-Instruction-to-Explore-School-Based-Agricultural-Educators-Perpetual-Identities-A-Q-Short-Study.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d02b83793664,2017_Using-Home-Irrigation-Users-Perceptions-to-Inform-Water-Conservation-Programs.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_712beae55788,2017_Using-the-Theory-of-Planned-Behavior-to-Encourage-Water-Conservation-among-Extensin-Clients.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c51b7c47b677,2017_When-Defining-Agriculture-and-Science-Explicit-is-not-a-Bad-Word.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d85757915faa,2017_You-Seize-What-Pops-Up-A-Qualitative-Investigation-of-The-Core-Features-of-School-Based-Agricultural-Education-Professional-Development.pdf,2017,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a71cda81d90a,2018_59.4.12_rev.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c1a983cb45c2,2018_A-Capstone-Experience-Impacts-of-a-Behavioral-Style-Learning-Unit-on-Soft-Skill-Development-and-Team-Dynamics.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_98a84e81c1e0,2018_A-Description-of-the-Professional-Identities-of-Arkansas-Agriculture-Teachers.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_39e8e3c41d8c,2018_A-Measure-of-Self-Regulated-Learning-in-Online-Agriculture-Courses.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_81d94e80e1f1,2018_A-Model-for-Understanding-Decision-Making-Related-to-Agriculture-and-Natural-Resource-Science-and-Technology.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a9244adba74d,2018_A-National-Analysis-of-School-Based-Agricultural-Education-Involvement-Graduation-STEM-Achievement-and-Income.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8c6225296296,2018_A-Practical-Solution-to-Developing-County-Extension-Director-s-Leadership-Skills-Exploring-the-Design-Delivery-and-Evaluation-of-an-Online-Leadership-Development-Program.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_d8c3e1655978,2018_A-Profile-of-Exemplary-Rural-Agricultural-Entrepreneurship-Education-Programs.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1c8a9aa3480c,2018_Agricultural-Communications-Skills-Abilities-And-Knowledge-Desired-By-Employers-Compared-To-Current-Curriculum-A-Literary-Review.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_cbf55177102f,2018_Agricultural-Mechanics-Lab-Safety-Practices-in-South-Texas.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_820bd90aa116,2018_Agriculture-Teachers-Integrated-Belief-Systems-and-its-Influence-on-their-Pedagogical-Content-Knowledge.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_18ca9a57038e,2018_Agriscience-Education-Through-Inquiry-Based-Learning-Investigating-Factors-that-Influence-the-Science-Competence-of-Middle-School-Students.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8fb60c6f01a2,2018_Alternative-Certification-A-Solution-or-an-Alternative-Problem-.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1f5d79cc7fa0,2018_An-Analysis-of-Education-related-Policies-Regarding-the-Participation-Potential-of-Homeschool-Students-in-Agricultural-Education-and-FFA.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b7e1e06d813b,2018_Applying-Eye-Tracking-Research-in-Education-and-Communication-to-Agricultural-Education-and-Communication-A-Review-of-Literature.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e2e3faf98eb3,2018_Assessing-the-Effects-of-the-Smartphone-as-a-Learning-Tool-on-the-Academic-Achievement-of-School-Based-Agricultural-Education-Students-in-Louisiana.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c80ad4b189a5,2018_Assessing-the-Technical-Expertise-and-Content-Needs-of-Alabama-Agriscience-Teachers.pdf,2018,2015-2019,Route_A_Modern,success,success,success,success,1,1,1,1
